,Cutoff Frequency,Prominance,R_Square,Normal_rate,Normal,Falsepos,Missing
371,0.8,22,0.9980629589263025,0.8085106382978723,38,4,5
372,0.8,23,0.9980629589263025,0.8085106382978723,38,4,5
373,0.8,24,0.9980629589263025,0.8260869565217391,38,3,5
374,0.8,25,0.9980465527011004,0.8043478260869565,37,3,6
375,0.8,26,0.9976671404950218,0.782608695652174,36,3,7
376,0.8,27,0.9976671404950218,0.782608695652174,36,3,7
377,0.8,28,0.9976671404950218,0.782608695652174,36,3,7
378,0.8,29,0.9976671404950218,0.782608695652174,36,3,7
379,0.8,30,0.9976671404950218,0.782608695652174,36,3,7
380,0.8,31,0.9976671404950218,0.782608695652174,36,3,7
381,0.8,32,0.9976671404950218,0.782608695652174,36,3,7
382,0.8,33,0.9976671404950218,0.8,36,2,7
383,0.8,34,0.9976671404950218,0.8,36,2,7
384,0.8,35,0.9976671404950218,0.8,36,2,7
385,0.8,36,0.9976671404950218,0.8,36,2,7
386,0.8,37,0.9976671404950218,0.8,36,2,7
387,0.8,38,0.9976671404950218,0.8,36,2,7
388,0.8,39,0.9976671404950218,0.8,36,2,7
389,0.8,40,0.9977228973021341,0.7777777777777778,35,2,8
390,0.8,41,0.9977228973021341,0.7777777777777778,35,2,8
391,0.8,42,0.9977228973021341,0.7777777777777778,35,2,8
392,0.8,43,0.9977228973021341,0.7777777777777778,35,2,8
393,0.8,44,0.9977228973021341,0.7777777777777778,35,2,8
394,0.8,45,0.9977228973021341,0.7777777777777778,35,2,8
395,0.8,46,0.9977228973021341,0.7954545454545454,35,1,8
396,0.8,47,0.9977228973021341,0.7954545454545454,35,1,8
397,0.8,48,0.9977228973021341,0.7954545454545454,35,1,8
398,0.8,49,0.9977228973021341,0.7954545454545454,35,1,8
399,0.8,50,0.9977228973021341,0.7954545454545454,35,1,8
400,0.9,1,0.9979672038892713,0.3838383838383838,38,56,5
401,0.9,2,0.9979672038892713,0.40860215053763443,38,50,5
402,0.9,3,0.9979672038892713,0.4222222222222222,38,47,5
403,0.9,4,0.9979672038892713,0.4418604651162791,38,43,5
404,0.9,5,0.9979672038892713,0.4470588235294118,38,42,5
405,0.9,6,0.9979672038892713,0.475,38,37,5
406,0.9,7,0.9979672038892713,0.48717948717948717,38,35,5
407,0.9,8,0.9979672038892713,0.5205479452054794,38,30,5
408,0.9,9,0.9979672038892713,0.5757575757575758,38,23,5
409,0.9,10,0.9979672038892713,0.6031746031746031,38,20,5
410,0.9,11,0.9979672038892713,0.6229508196721312,38,18,5
411,0.9,12,0.9979672038892713,0.6333333333333333,38,17,5
412,0.9,13,0.9979672038892713,0.6440677966101694,38,16,5
413,0.9,14,0.9979672038892713,0.6551724137931034,38,15,5
414,0.9,15,0.9979672038892713,0.6785714285714286,38,13,5
415,0.9,16,0.9979672038892713,0.7037037037037037,38,11,5
416,0.9,17,0.9979672038892713,0.7169811320754716,38,10,5
